Well;Cycle;Target Name;Rn;DeltaRn
H11;23;Target 1;104320,1719;78138,41406
H11;24;Target 1;129861,0938;103835,2969
H11;25;Target 1;155020,1563;129150,3281
H11;26;Target 1;178738,6875;153024,8281
H11;27;Target 1;199213,5;173655,6094
H11;28;Target 1;217607,9375;192206,0156
H11;29;Target 1;234698,25;209452,2969
H11;30;Target 1;247943;222853
H11;31;Target 1;259905,9375;234971,9063
H11;32;Target 1;270427;245648,9375
H11;33;Target 1;279352,625;254730,5313
H11;34;Target 1;287937,9063;263471,7813
H11;35;Target 1;294907;270596,8438
H11;36;Target 1;299272,7813;275118,5938
H11;37;Target 1;303230,2813;279232,0625
H11;38;Target 1;306819,125;282976,875
H11;39;Target 1;309745,3438;286059,0625
H11;40;Target 1;312711,9375;289181,625
H12;1;Target 1;23776,57813;-414,1504211
H12;2;Target 1;23697,44531;-465,507782
H12;3;Target 1;23695,71094;-439,4667053
H12;4;Target 1;23848,00195;-259,400238
H12;5;Target 1;23850,43359;-229,1931305
H12;6;Target 1;24006,43164;-45,41962433
H12;7;Target 1;24232,92773;208,8519287
H12;8;Target 1;24266,65234;270,3519897
H12;9;Target 1;24203,11914;234,5942383
H12;10;Target 1;24206,55469;265,8052368
H12;11;Target 1;24134,58594;221,6119537
H12;12;Target 1;24112,03125;226,8327179
H12;13;Target 1;23976,96875;119,5456696
H12;14;Target 1;23902,76953;73,12190247
H12;15;Target 1;23880,04688;78,17470551
H12;16;Target 1;23678,92969;-95,16703033
H12;17;Target 1;23696,00391;-50,31735229
H12;18;Target 1;23607,08789;-111,4579163
H12;19;Target 1;23466,93359;-223,8367615
H12;20;Target 1;23418,36328;-244,6316071
H12;21;Target 1;23417,19922;-218,0202179
H12;22;Target 1;23528,88281;-78,56117249
H12;23;Target 1;23566,19922;-13,46931076
H12;24;Target 1;23586,5;34,60692596
H12;25;Target 1;23659,26563;135,1480103
H12;26;Target 1;24016,67188;520,3297119
H12;27;Target 1;24376,35156;907,7848511
H12;28;Target 1;25363,61719;1922,825928
H12;29;Target 1;26709,35156;3296,335693
H12;30;Target 1;29512,94141;6127,701172
H12;31;Target 1;34848,58203;11491,11719
H12;32;Target 1;44593,90625;21264,2168
H12;33;Target 1;61767,38672;38465,47266
H12;34;Target 1;87407,67969;64133,54297
H12;35;Target 1;117134,7266;93888,36719
H12;36;Target 1;146573,1719;123354,5859
H12;37;Target 1;173682,4063;150491,5938
H12;38;Target 1;198179,9219;175016,8906
H12;39;Target 1;218748;195612,7344
H12;40;Target 1;236424,1563;213316,6719
